p_id,first_name,height_feet,height_inches,last_name,position,weight_pounds,id,abbreviation,city,conference,division,full_name,name 
2599,Kurt,,,Nimphius,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2600,Lewis,,,Lloyd,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2601,Jim,,,Brogan,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2602,Glenn,,,Hagan,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2603,Petur,,,Gudmundsson,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2604,Mark,,,Radford,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2605,Al,,,Wood,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2606,Kevin,,,Stacom,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2607,Steve,,,Hayes,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2608,Kenny,,,Dennard,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2609,Rich,,,Yonakor,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2610,Larry,,,Spriggs,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2611,Brad,,,Branson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2612,Clay,,,Johnson,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2613,Carl,,,Bailey,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2614,Rock,,,Lee,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2615,Edmund,,,Sherod,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2616,Eddie,,,Phillips,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2617,Richard,,,Anderson,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2618,David,,,Thirdkill,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2619,Rory,,,White,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2620,Jerry,,,Eaves,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2621,Brook,,,Steppe,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2622,Audie,,,Norris,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2623,Bruce,,,Flowers,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2624,Dave,,,Magley,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2625,Darren,,,Tillis,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2626,Jeff,,,Taylor,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2627,Chris,,,Engler,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2628,Clark,,,Kellogg,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2629,Bryan,,,Warrick,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2630,Rob,,,Williams,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2631,Bill,,,Garnett,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2632,Vince,,,Taylor,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2633,Marc,,,Iavaroni,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2634,Mitchell,,,Anderson,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2635,Russ,,,Schoene,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2636,Dave,,,Batton,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2637,Rickey,,,Williams,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2638,Walker,,,Russell,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2639,Jim,,,Zoet,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2640,Keith,,,Edmonson,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2641,Steve,,,Lingenfelter,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2642,Guy,,,Morgan,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2643,Jose,,,Slaughter,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2644,Linton,,,Townes,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2645,Jim,,,Johnstone,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2646,Oliver,,,Robinson,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2647,Willie,,,Jones,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2648,Corny,,,Thompson,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2649,Dwight,,,Anderson,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2650,John,,,Cox,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2651,Charlie,,,Pittman,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2652,John,,,Greig,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2653,Joe,,,Kopicki,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2654,Michael,,,Davis,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2655,Moses,,,Malone,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2656,Howard,,,Carter,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2657,Bruce,,,Kuczenski,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2658,John,,,Pinone,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2659,Darren,,,Daye,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2660,Mike,,,Wilson,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2661,Scooter,,,McCray,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2662,Pace,,,Mannion,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2663,Paul,,,Thompson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2664,Granville,,,Waiters,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2665,Leroy,,,Combs,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2666,Sidney,,,Lowe,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2667,Steve,,,Stipanovich,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2668,Kevin,,,Williams,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2669,John,,,Garris,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2670,Stewart,,,Granger,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2671,Carlos,,,Clark,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2672,Leo,,,Rautins,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2673,Rod,,,Foster,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2674,Dane,,,Suttle,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2675,Darrell,,,Lockhart,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2676,Mark,,,Jones,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2677,Larry,,,Micheaux,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2678,Mike,,,Gibson,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2679,Ken,,,Austin,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2680,Tom,,,Piotrowski,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2681,Russell,,,Cross,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2682,Wallace,,,Bryant,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
2683,Bob,,,Miller,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2684,Brant,,,Weidner,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2685,Cory,,,Blackwell,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2686,Mel,,,Turpin,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2687,Chuck,,,Aleksinas,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2688,Othell,,,Wilson,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2689,Peter,,,Thibeaux,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2690,Michael,,,Holton,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2691,Wayne,,,Sappleton,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2692,Tom,,,Sewell,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2693,Kenny,,,Fields,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2694,Devin,,,Durrant,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2695,Ozell,,,Jones,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2696,Lancaster,,,Gordon,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2697,Bernard,,,Thompson,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2698,Charles,,,Jones,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2699,Tom,,,Scheffler,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2700,Willie,,,White,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2701,Guy,,,Williams,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2702,Charlie,,,Sitton,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2703,Terence,,,Stansbury,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2704,Rick,,,Carlisle,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2705,Dale,,,Wilkinson,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2706,Jay,,,Murphy,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2707,Tom,,,Sluby,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2708,Earl,,,Jones,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2709,Ralph,,,Jackson,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2710,Ron,,,Cavenall,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2711,John,,,Schweitz,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2712,Michael,,,Young,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2713,David,,,Pope,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2714,Kent,,,Edelin,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2715,Butch,,,Graves,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2716,Dirk,,,Minniefield,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2717,Lorenzo,,,Charles,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2718,Perry,,,Moss,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2719,Carey,,,Scurry,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2720,Steve,,,Harris,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2721,Carl,,,Henry,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2722,David,,,Cooke,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2723,Ron,,,Crevier,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2724,Bill,,,Martin,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2725,Dwayne,,,McClain,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2726,Yvon,,,Joseph,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2727,Uwe,,,Blab,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2728,Mike,,,Phelps,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2729,Alfredrick,,,Hughes,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2730,Ken,,,Johnson,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2731,Pete,,,Williams,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2732,Kenny,,,Green,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2733,Brian,,,Martin,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2734,Mike,,,Brittain,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2735,Fred,,,Cofield,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2736,Georgi,,,Glouchkov,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2737,Greg,,,Stokes,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2738,Voise,,,Winters,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2739,Keith,,,Lee,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2740,Harold,,,Keeling,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2741,Claude,,,Gregory,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2742,Jeff,,,Cross,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2743,Chris,,,McNealy,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2744,Ben,,,McDonald,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2745,Jerome,,,Henderson,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2746,Derrick,,,Rowland,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2747,Nick,,,Vanos,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2748,Ken,,,Green,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2749,Myron,,,Jackson,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2750,Mo,,,Martin,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2751,Anthony,,,Jones,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2752,Fernando,,,Martin,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2753,Walter,,,Berry,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2754,Keith,,,Smith,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2755,Dwayne,,,Washington,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2756,Mckinley,,,Singleton,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2757,Grant,,,Gondrezick,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2758,Chris,,,Washburn,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2759,Bruce,,,Douglas,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2760,Johnny,,,Rogers,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2761,Cedric,,,Henderson,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2762,Conner,,,Henry,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2763,Dwayne,,,Polee,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2764,Steffond,,,Johnson,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2765,Adrian,,,Branch,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2766,Harold,,,Pressley,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2767,Forrest,,,McKenzie,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2768,Curtis,,,Kitchen,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2769,Jim,,,Lampley,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2770,Dennis,,,Nutt,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2771,Cozell,,,McQueen,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2772,Perry,,,Young,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
2773,Kevin,,,Henderson,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2774,Joe,,,Binion,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2775,Ron,,,Rowan,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2776,Brad,,,Wright,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2777,Ralph,,,Lewis,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2778,John,,,Stroeder,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2779,Nikita,,,Wilson,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2780,Dallas,,,Comegys,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2781,Jamie,,,Waller,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2782,Andre,,,Moore,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2783,Martin,,,Nessley,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2784,Norris,,,Coleman,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2785,Chris,,,Welp,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2786,Nate,,,Blackwell,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2787,Joe,,,Arlauckas,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2788,Michael,,,Jackson,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2789,Clinton,,,Wheeler,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2790,Ron,,,Moore,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2791,Tony,,,White,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
2792,Kannard,,,Johnson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2793,Winston,,,Crite,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2794,Rickie,,,Winslow,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2795,Brian,,,Rowsom,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2796,Billy,,,Donovan,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
2797,Ronnie,,,Murphy,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2798,Scott,,,Roth,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2799,Ricky,,,Wilson,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2800,Dave,,,Henderson,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2801,Phil,,,Zevenbergen,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2802,Eddie,,,Hughes,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2803,Eric,,,White,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2804,Mark,,,Wade,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2805,Richard,,,Rellford,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2806,Richard,,,Morton,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2807,Mark,,,Davis,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2808,Wayne,,,Englestad,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2809,Rolando,,,Ferreira,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2810,Dominic,,,Pressley,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2811,Anthony,,,Taylor,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
2812,Sylvester,,,Gray,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
2813,Ben,,,Gillery,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2814,Ricky,,,Berry,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2815,Ramon,,,Rivas,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2816,Keith,,,Smart,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2817,Shelton,,,Jones,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2818,Jose,,,Ortiz,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2819,Fennis,,,Dembo,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2820,Todd,,,Mitchell,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
2821,Robert,,,Lock,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2822,Michael,,,Anderson,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2823,Bill,,,Jones,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2824,Jim,,,Rowinski,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2825,Mike,,,Champion,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2826,Randy,,,Allen,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2827,Orlando,,,Graham,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2828,Robert,,,Rose,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2829,Barry,,,Sumpter,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2830,Terry,,,Dozier,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
2831,Ed,,,Horton,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2832,Torgeir,,,Bryn,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2833,Jay,,,Taylor,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2834,Stanley,,,Brundy,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2835,Dyron,,,Nix,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2836,Leonard,,,Taylor,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2837,Steve,,,Bucknall,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2838,Eric,,,Johnson,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2839,Mel,,,McCants,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2840,Gary,,,Voce,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2841,Nate,,,Johnston,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2842,Jeff,,,Lebo,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2843,Zarko,,,Paspalj,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2844,Dexter,,,Shouse,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2845,Mike,,,Morrison,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2846,Doug,,,Roth,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2847,Mike,,,Williams,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2848,Jay,,,Edwards,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
2849,Raymond,,,Brown,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2850,Dee,,,Brown,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2851,Larry,,,Bird,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2852,Reggie,,,Lewis,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2853,Ed,,,Pinckney,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2854,Kevin,,,McHale,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2855,Joe,,,Kleine,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2856,Kevin,,,Gamble,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2857,Brian,,,Shaw,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2858,Dave,,,Popson,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2859,Robert,,,Parish,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2860,Brad,,,Daugherty,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2861,Chucky,,,Brown,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2862,Craig,,,Ehlo,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2863,Danny,,,Ferry,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2864,Derrick,,,Chievous,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2865,Gerald,,,Paddio,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2866,Hot,,,"Rod,Williams",,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2867,Spud,,,Webb,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2868,Jerry,,,Reynolds,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2869,Mark,,,Aguirre,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2870,Fred,,,Roberts,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2871,John,,,Stockton,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2872,Eddie,,,Johnson,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2873,Terry,,,Porter,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2874,Mike,,,Woodson,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2875,Jim,,,Thomas,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2876,Brad,,,Davis,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2877,Orlando,,,Woolridge,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2878,Chris,,,Mullin,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2879,Rony,,,Seikaly,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
2880,Harvey,,,Grant,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2881,Chuck,,,Person,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2882,Detlef,,,Schrempf,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2883,George,,,McCloud,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2884,Greg,,,Dreiling,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2885,Kenny,,,Williams,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
